delivery_id,van_id,depot_id,zone_id,dispatch_time,delivered_time,promised_window_start,promised_window_end,distance_km,package_weight_kg,shipment_volume,transport_cost,first_attempt_success,delivery_outcome
D00132,VAN-14,DEPOT-A,South Zone 2,2026-05-22 10:02:00,2026-05-22 10:19:52.260976124,2026-05-22 09:00:00,2026-05-22 12:00:00,8.48,2.7,6,79.45,False,REDELIVERY_REQUIRED
D00133,VAN-41,DEPOT-C,North Zone 2,2026-06-25 14:59:00,2026-06-25 15:29:44.838699785,2026-06-25 09:00:00,2026-06-25 16:00:00,10.94,2.27,13,79.81,False,REDELIVERY_REQUIRED
D00134,VAN-12,DEPOT-A,East Zone 1,2026-06-28 16:36:00,2026-06-28 16:44:57.679900178,2026-06-28 09:00:00,2026-06-28 18:00:00,5.38,3.91,4,67.7,True,DELIVERED
D00135,VAN-30,DEPOT-C,West Zone 1,2026-07-05 18:25:00,2026-07-05 19:25:12.097567014,2026-07-05 09:00:00,2026-07-05 20:00:00,15.39,1.65,7,111.24,True,DELIVERED
D00136,VAN-01,DEPOT-A,South Zone 2,2026-07-01 08:08:00,2026-07-01 09:00:33.869073298,2026-07-01 09:00:00,2026-07-01 10:00:00,12.62,4.23,6,87.34,True,DELIVERED
D00137,VAN-46,DEPOT-B,South Zone 2,2026-06-08 10:15:00,2026-06-08 10:59:01.548941791,2026-06-08 09:00:00,2026-06-08 12:00:00,13.83,1.26,6,85.85,True,DELIVERED
D00138,VAN-07,DEPOT-B,North Zone 2,2026-07-04 10:28:00,2026-07-04 10:58:03.680321593,2026-07-04 09:00:00,2026-07-04 12:00:00,10.51,1.77,7,84.87,False,REDELIVERY_REQUIRED
D00139,VAN-40,DEPOT-B,North Zone 1,2026-05-27 14:39:00,2026-05-27 14:43:00.000000000,2026-05-27 09:00:00,2026-05-27 16:00:00,1.34,0.56,6,44.31,True,DELIVERED
D00140,VAN-49,DEPOT-B,North Zone 2,2026-05-17 15:15:00,2026-05-17 15:38:15.235473987,2026-05-17 09:00:00,2026-05-17 17:00:00,9.04,1.64,9,81.61,True,DELIVERED
D00141,VAN-30,DEPOT-B,North Zone 1,2026-05-10 12:33:00,2026-05-10 12:45:26.082901240,2026-05-10 09:00:00,2026-05-10 14:00:00,6.03,3.09,9,82.98,True,DELIVERED
D00142,VAN-38,DEPOT-A,North Zone 1,2026-05-17 17:20:00,2026-05-17 17:36:44.904076062,2026-05-17 09:00:00,2026-05-17 19:00:00,9.96,1.3,8,75.48,True,DELIVERED
D00143,VAN-46,DEPOT-B,West Zone 1,2026-05-04 18:43:00,2026-05-04 19:29:06.659808070,2026-05-04 09:00:00,2026-05-04 20:00:00,11.41,5.4,8,92.05,True,DELIVERED
D00144,VAN-20,DEPOT-A,North Zone 1,2026-05-24 10:10:00,2026-05-24 10:14:00.000000000,2026-05-24 09:00:00,2026-05-24 12:00:00,5.46,2.29,3,67.37,True,DELIVERED
D00145,VAN-32,DEPOT-C,North Zone 1,2026-05-17 08:34:00,2026-05-17 08:41:04.525275815,2026-05-17 09:00:00,2026-05-17 10:00:00,1.04,3.37,7,57.07,True,DELIVERED
D00146,VAN-29,DEPOT-B,West Zone 1,2026-05-24 07:43:00,2026-05-24 08:56:56.902654156,2026-05-24 09:00:00,2026-05-24 09:00:00,16.32,1.75,2,95.03,True,DELIVERED
D00147,VAN-21,DEPOT-B,East Zone 1,2026-06-02 10:47:00,2026-06-02 11:21:08.116123473,2026-06-02 09:00:00,2026-06-02 12:00:00,12.84,7.9,7,102.74,True,DELIVERED
D00148,VAN-18,DEPOT-C,North Zone 2,2026-06-05 12:19:00,2026-06-05 12:48:18.705299699,2026-06-05 09:00:00,2026-06-05 14:00:00,11.85,0.2,7,83.08,False,REDELIVERY_REQUIRED
D00149,VAN-24,DEPOT-A,North Zone 2,2026-07-12 10:02:00,2026-07-12 10:36:23.942694416,2026-07-12 09:00:00,2026-07-12 12:00:00,11.62,8.8,3,92.21,True,DELIVERED
D00150,VAN-24,DEPOT-A,South Zone 2,2026-05-12 11:33:00,2026-05-12 12:28:06.712228277,2026-05-12 09:00:00,2026-05-12 13:00:00,13.63,3.24,10,109.63,True,DELIVERED
D00151,VAN-54,DEPOT-C,West Zone 1,2026-06-09 08:04:00,2026-06-09 09:12:50.125995390,2026-06-09 09:00:00,2026-06-09 10:00:00,15.97,2.75,6,100.55,True,DELIVERED
D00152,VAN-52,DEPOT-B,West Zone 1,2026-06-14 12:19:00,2026-06-14 13:17:49.522282876,2026-06-14 09:00:00,2026-06-14 14:00:00,15.71,0.67,8,93.82,True,DELIVERED
D00153,VAN-01,DEPOT-C,East Zone 1,2026-06-13 11:39:00,2026-06-13 12:01:12.884673243,2026-06-13 09:00:00,2026-06-13 13:00:00,10.45,1.84,8,91.2,True,DELIVERED
D00154,VAN-56,DEPOT-C,West Zone 1,2026-06-30 11:35:00,2026-06-30 12:28:07.575468830,2026-06-30 09:00:00,2026-06-30 13:00:00,12.14,5.19,5,99.99,True,DELIVERED
D00155,VAN-39,DEPOT-B,South Zone 1,2026-06-08 18:14:00,2026-06-08 18:20:09.482500455,2026-06-08 09:00:00,2026-06-08 20:00:00,1.19,1.33,7,50.45,True,DELIVERED
D00156,VAN-16,DEPOT-A,West Zone 1,2026-06-11 14:12:00,2026-06-11 15:29:08.241550537,2026-06-11 09:00:00,2026-06-11 16:00:00,16.05,2.45,9,97.14,True,DELIVERED
D00157,VAN-33,DEPOT-B,East Zone 1,2026-05-20 10:50:00,2026-05-20 11:05:38.296010349,2026-05-20 09:00:00,2026-05-20 12:00:00,7.61,1.83,8,67.21,True,DELIVERED
D00158,VAN-32,DEPOT-B,South Zone 2,2026-06-17 13:41:00,2026-06-17 14:32:17.556822703,2026-06-17 09:00:00,2026-06-17 15:00:00,11.3,1.54,3,84.57,True,DELIVERED
D00159,VAN-53,DEPOT-A,East Zone 1,2026-05-21 08:31:00,2026-05-21 08:53:30.242046222,2026-05-21 09:00:00,2026-05-21 10:00:00,7.99,1.83,8,75.37,True,DELIVERED
D00160,VAN-29,DEPOT-C,East Zone 1,2026-06-16 14:40:00,2026-06-16 15:12:46.289551853,2026-06-16 09:00:00,2026-06-16 16:00:00,11.8,6.26,5,90.52,True,DELIVERED
D00161,VAN-13,DEPOT-A,South Zone 1,2026-06-11 08:37:00,2026-06-11 08:51:56.402431915,2026-06-11 09:00:00,2026-06-11 10:00:00,4.46,2.81,3,62.11,True,DELIVERED
D00162,VAN-30,DEPOT-A,North Zone 2,2026-06-04 08:24:00,2026-06-04 08:51:55.458340368,2026-06-04 09:00:00,2026-06-04 10:00:00,9.61,2.9,8,85.71,True,DELIVERED
D00163,VAN-09,DEPOT-B,North Zone 1,2026-05-14 12:36:00,2026-05-14 12:41:38.231655941,2026-05-14 09:00:00,2026-05-14 14:00:00,1.66,0.61,12,58.21,True,DELIVERED
D00164,VAN-60,DEPOT-B,East Zone 1,2026-06-12 11:20:00,2026-06-12 11:48:15.619941617,2026-06-12 09:00:00,2026-06-12 13:00:00,9.17,5.27,8,89.66,True,DELIVERED
D00165,VAN-42,DEPOT-B,North Zone 2,2026-07-03 10:17:00,2026-07-03 10:45:22.598144657,2026-07-03 09:00:00,2026-07-03 12:00:00,9.21,4.2,10,78.76,True,DELIVERED
D00166,VAN-04,DEPOT-B,West Zone 1,2026-05-31 13:14:00,2026-05-31 13:55:53.237475768,2026-05-31 09:00:00,2026-05-31 15:00:00,11.76,2.85,9,83.12,True,DELIVERED
D00167,VAN-57,DEPOT-B,South Zone 2,2026-06-29 13:51:00,2026-06-29 14:31:44.836429110,2026-06-29 09:00:00,2026-06-29 15:00:00,12.53,2.95,10,97.64,False,REDELIVERY_REQUIRED
D00168,VAN-58,DEPOT-A,West Zone 1,2026-07-03 17:41:00,2026-07-03 18:36:29.344165570,2026-07-03 09:00:00,2026-07-03 19:00:00,15.47,1.4,8,98.01,True,DELIVERED
D00169,VAN-54,DEPOT-A,North Zone 2,2026-06-08 13:59:00,2026-06-08 14:22:08.210758031,2026-06-08 09:00:00,2026-06-08 15:00:00,9.67,2.89,6,78.75,True,DELIVERED
D00170,VAN-11,DEPOT-A,East Zone 1,2026-05-24 09:33:00,2026-05-24 09:57:18.997551999,2026-05-24 09:00:00,2026-05-24 11:00:00,11.59,4.75,7,96.61,True,DELIVERED
D00171,VAN-36,DEPOT-C,East Zone 1,2026-05-17 16:29:00,2026-05-17 16:50:51.626899977,2026-05-17 09:00:00,2026-05-17 18:00:00,7.4,0.43,10,62.79,True,DELIVERED
D00172,VAN-48,DEPOT-A,South Zone 2,2026-06-04 08:40:00,2026-06-04 09:14:04.293343897,2026-06-04 09:00:00,2026-06-04 10:00:00,13.0,4.18,7,95.09,True,DELIVERED
D00173,VAN-21,DEPOT-C,North Zone 1,2026-06-17 09:21:00,2026-06-17 09:25:46.161460530,2026-06-17 09:00:00,2026-06-17 11:00:00,1.66,2.04,10,48.33,True,DELIVERED
D00174,VAN-27,DEPOT-A,North Zone 1,2026-06-07 14:03:00,2026-06-07 14:15:18.955559150,2026-06-07 09:00:00,2026-06-07 16:00:00,7.62,0.53,4,74.83,False,REDELIVERY_REQUIRED
D00175,VAN-52,DEPOT-B,South Zone 1,2026-06-12 13:16:00,2026-06-12 13:22:54.444919567,2026-06-12 09:00:00,2026-06-12 15:00:00,7.7,5.27,8,68.19,True,DELIVERED
D00176,VAN-54,DEPOT-A,South Zone 2,2026-06-05 09:49:00,2026-06-05 10:28:52.622888627,2026-06-05 09:00:00,2026-06-05 11:00:00,13.44,2.93,6,89.32,True,DELIVERED
D00177,VAN-51,DEPOT-A,South Zone 2,2026-05-08 07:46:00,2026-05-08 08:22:19.717124385,2026-05-08 09:00:00,2026-05-08 09:00:00,12.03,2.06,10,83.32,True,DELIVERED
D00178,VAN-09,DEPOT-B,West Zone 1,2026-06-01 14:33:00,2026-06-01 15:21:43.606290077,2026-06-01 09:00:00,2026-06-01 16:00:00,11.86,10.07,3,97.28,True,DELIVERED
D00179,VAN-54,DEPOT-C,North Zone 2,2026-06-10 13:00:00,2026-06-10 13:18:24.305980815,2026-06-10 09:00:00,2026-06-10 15:00:00,7.66,5.78,5,79.98,True,DELIVERED
D00180,VAN-37,DEPOT-C,South Zone 2,2026-06-16 14:36:00,2026-06-16 15:42:44.982442431,2026-06-16 09:00:00,2026-06-16 16:00:00,18.23,6.56,10,119.55,True,DELIVERED
D00181,VAN-37,DEPOT-A,West Zone 1,2026-05-14 13:32:00,2026-05-14 14:42:16.937531235,2026-05-14 09:00:00,2026-05-14 15:00:00,15.97,2.95,5,102.15,True,DELIVERED
D00182,VAN-10,DEPOT-C,North Zone 2,2026-06-14 10:41:00,2026-06-14 11:12:01.895359829,2026-06-14 09:00:00,2026-06-14 12:00:00,7.04,1.24,7,58.4,False,REDELIVERY_REQUIRED
D00183,VAN-20,DEPOT-A,West Zone 1,2026-05-19 08:48:00,2026-05-19 09:44:15.055057108,2026-05-19 09:00:00,2026-05-19 10:00:00,11.92,4.19,9,93.21,False,REDELIVERY_REQUIRED
D00184,VAN-16,DEPOT-C,East Zone 1,2026-07-06 08:47:00,2026-07-06 08:57:06.782029928,2026-07-06 09:00:00,2026-07-06 10:00:00,6.34,6.55,6,74.64,True,DELIVERED
D00185,VAN-58,DEPOT-B,West Zone 1,2026-06-08 11:49:00,2026-06-08 12:49:35.755922259,2026-06-08 09:00:00,2026-06-08 13:00:00,15.36,10.97,5,107.78,False,REDELIVERY_REQUIRED
D00186,VAN-05,DEPOT-A,West Zone 1,2026-05-15 09:36:00,2026-05-15 10:18:00.561931127,2026-05-15 09:00:00,2026-05-15 11:00:00,12.39,6.23,8,79.43,True,DELIVERED
D00187,VAN-36,DEPOT-B,South Zone 1,2026-06-27 14:35:00,2026-06-27 14:53:25.591097725,2026-06-27 09:00:00,2026-06-27 16:00:00,9.11,3.4,9,78.29,True,DELIVERED
D00188,VAN-44,DEPOT-B,North Zone 1,2026-06-12 09:18:00,2026-06-12 09:30:40.529755436,2026-06-12 09:00:00,2026-06-12 11:00:00,6.28,11.33,5,93.97,True,DELIVERED
D00189,VAN-37,DEPOT-B,West Zone 1,2026-05-04 10:11:00,2026-05-04 11:07:20.068656695,2026-05-04 09:00:00,2026-05-04 12:00:00,13.87,2.04,9,91.87,True,DELIVERED
D00190,VAN-20,DEPOT-A,West Zone 1,2026-06-07 12:37:00,2026-06-07 13:40:00.488358619,2026-06-07 09:00:00,2026-06-07 14:00:00,14.53,3.94,7,112.56,True,DELIVERED
D00191,VAN-33,DEPOT-A,South Zone 2,2026-07-10 07:48:00,2026-07-10 08:33:13.223396405,2026-07-10 09:00:00,2026-07-10 09:00:00,16.92,2.69,6,101.45,True,DELIVERED
D00192,VAN-04,DEPOT-C,West Zone 1,2026-05-18 12:27:00,2026-05-18 13:36:16.514027761,2026-05-18 09:00:00,2026-05-18 14:00:00,16.64,8.91,4,118.7,True,DELIVERED
D00193,VAN-60,DEPOT-A,East Zone 1,2026-06-26 10:38:00,2026-06-26 10:52:47.146636514,2026-06-26 09:00:00,2026-06-26 12:00:00,9.43,4.34,8,80.04,True,DELIVERED
D00194,VAN-31,DEPOT-C,South Zone 2,2026-05-15 18:19:00,2026-05-15 19:07:55.283366120,2026-05-15 09:00:00,2026-05-15 20:00:00,14.22,6.62,7,100.54,True,DELIVERED
D00195,VAN-49,DEPOT-A,South Zone 2,2026-07-02 13:03:00,2026-07-02 13:42:29.483587432,2026-07-02 09:00:00,2026-07-02 15:00:00,11.27,4.04,9,78.0,True,DELIVERED
D00196,VAN-18,DEPOT-C,South Zone 1,2026-05-17 12:19:00,2026-05-17 12:26:03.882915862,2026-05-17 09:00:00,2026-05-17 14:00:00,5.57,2.26,8,77.86,True,DELIVERED
D00197,VAN-46,DEPOT-A,South Zone 2,2026-06-20 09:42:00,2026-06-20 10:17:30.016851713,2026-06-20 09:00:00,2026-06-20 11:00:00,13.48,2.16,2,92.28,True,DELIVERED
D00198,VAN-13,DEPOT-B,East Zone 1,2026-06-07 16:10:00,2026-06-07 16:34:15.371001317,2026-06-07 09:00:00,2026-06-07 18:00:00,8.59,9.49,4,84.62,True,DELIVERED
D00199,VAN-59,DEPOT-A,East Zone 1,2026-05-31 10:33:00,2026-05-31 10:55:07.239103549,2026-05-31 09:00:00,2026-05-31 12:00:00,9.37,4.99,6,80.2,True,DELIVERED
D00200,VAN-33,DEPOT-C,South Zone 2,2026-05-28 09:42:00,2026-05-28 10:36:36.398453869,2026-05-28 09:00:00,2026-05-28 11:00:00,13.34,2.87,3,90.48,True,DELIVERED
D00201,VAN-27,DEPOT-C,North Zone 1,2026-06-26 10:41:00,2026-06-26 10:54:36.915372315,2026-06-26 09:00:00,2026-06-26 12:00:00,6.6,1.49,6,64.61,True,DELIVERED
D00202,VAN-25,DEPOT-A,North Zone 2,2026-05-23 09:21:00,2026-05-23 09:39:58.916208554,2026-05-23 09:00:00,2026-05-23 11:00:00,7.39,1.54,7,60.85,True,DELIVERED
D00203,VAN-51,DEPOT-B,West Zone 1,2026-06-07 15:02:00,2026-06-07 15:40:59.586732966,2026-06-07 09:00:00,2026-06-07 17:00:00,11.53,1.81,3,80.83,True,DELIVERED
D00204,VAN-03,DEPOT-A,North Zone 1,2026-05-19 12:11:00,2026-05-19 12:21:16.679988905,2026-05-19 09:00:00,2026-05-19 14:00:00,6.22,3.04,9,68.31,False,REDELIVERY_REQUIRED
D00205,VAN-27,DEPOT-A,North Zone 1,2026-05-10 08:11:00,2026-05-10 08:23:17.022130052,2026-05-10 09:00:00,2026-05-10 10:00:00,6.1,5.5,11,70.88,True,DELIVERED
D00206,VAN-06,DEPOT-A,West Zone 1,2026-07-12 08:43:00,2026-07-12 09:37:48.187966170,2026-07-12 09:00:00,2026-07-12 10:00:00,15.54,2.3,7,91.96,True,DELIVERED
D00207,VAN-12,DEPOT-B,East Zone 1,2026-05-25 10:00:00,2026-05-25 10:23:03.823649854,2026-05-25 09:00:00,2026-05-25 12:00:00,9.21,1.59,8,73.47,True,DELIVERED
D00208,VAN-32,DEPOT-A,South Zone 1,2026-06-09 13:52:00,2026-06-09 13:57:42.228317386,2026-06-09 09:00:00,2026-06-09 15:00:00,2.27,9.47,7,68.24,False,REDELIVERY_REQUIRED
D00209,VAN-24,DEPOT-A,West Zone 1,2026-05-06 07:19:00,2026-05-06 07:56:18.221930996,2026-05-06 09:00:00,2026-05-06 09:00:00,8.73,2.4,8,71.08,True,DELIVERED
D00210,VAN-09,DEPOT-C,South Zone 1,2026-06-03 07:53:00,2026-06-03 08:02:22.960890766,2026-06-03 09:00:00,2026-06-03 09:00:00,3.54,4.61,4,70.27,True,DELIVERED
D00211,VAN-52,DEPOT-A,South Zone 1,2026-07-07 14:33:00,2026-07-07 14:42:00.929836123,2026-07-07 09:00:00,2026-07-07 16:00:00,6.76,2.31,6,66.78,True,DELIVERED
D00212,VAN-29,DEPOT-A,East Zone 1,2026-05-11 07:41:00,2026-05-11 08:03:56.869241893,2026-05-11 09:00:00,2026-05-11 09:00:00,8.41,6.28,9,81.54,False,REDELIVERY_REQUIRED
D00213,VAN-26,DEPOT-C,South Zone 2,2026-05-20 12:37:00,2026-05-20 13:23:25.177334473,2026-05-20 09:00:00,2026-05-20 14:00:00,11.13,9.86,6,98.76,True,DELIVERED
D00214,VAN-46,DEPOT-A,East Zone 1,2026-06-12 09:33:00,2026-06-12 09:37:00.000000000,2026-06-12 09:00:00,2026-06-12 11:00:00,1.24,2.15,2,39.29,True,DELIVERED
D00215,VAN-39,DEPOT-C,North Zone 1,2026-05-06 17:21:00,2026-05-06 17:34:39.648553990,2026-05-06 09:00:00,2026-05-06 19:00:00,6.08,4.18,5,68.31,True,DELIVERED
D00216,VAN-05,DEPOT-B,North Zone 2,2026-07-08 09:54:00,2026-07-08 10:25:34.684196460,2026-07-08 09:00:00,2026-07-08 11:00:00,9.56,10.92,2,95.11,True,DELIVERED
D00217,VAN-38,DEPOT-B,South Zone 1,2026-05-25 12:18:00,2026-05-25 12:22:00.000000000,2026-05-25 09:00:00,2026-05-25 14:00:00,0.68,1.29,14,59.54,True,DELIVERED
D00218,VAN-02,DEPOT-B,North Zone 2,2026-06-14 18:00:00,2026-06-14 18:04:00.000000000,2026-06-14 09:00:00,2026-06-14 20:00:00,3.51,3.68,7,62.17,True,DELIVERED
D00219,VAN-60,DEPOT-B,East Zone 1,2026-06-07 12:48:00,2026-06-07 13:10:19.037637555,2026-06-07 09:00:00,2026-06-07 14:00:00,8.95,10.91,11,93.56,True,DELIVERED
D00220,VAN-44,DEPOT-B,East Zone 1,2026-05-11 18:09:00,2026-05-11 18:29:17.318036601,2026-05-11 09:00:00,2026-05-11 20:00:00,6.95,2.13,7,65.4,True,DELIVERED
D00221,VAN-33,DEPOT-C,South Zone 2,2026-07-05 12:13:00,2026-07-05 12:36:05.673168667,2026-07-05 09:00:00,2026-07-05 14:00:00,8.71,4.77,7,84.77,True,DELIVERED
D00222,VAN-09,DEPOT-C,South Zone 2,2026-06-16 12:30:00,2026-06-16 13:27:23.674364352,2026-06-16 09:00:00,2026-06-16 14:00:00,14.84,2.2,10,94.78,True,DELIVERED
D00223,VAN-35,DEPOT-C,South Zone 1,2026-05-21 15:44:00,2026-05-21 15:56:33.038126432,2026-05-21 09:00:00,2026-05-21 17:00:00,7.7,5.12,11,75.09,True,DELIVERED
D00224,VAN-37,DEPOT-A,East Zone 1,2026-07-04 10:57:00,2026-07-04 11:13:23.666313817,2026-07-04 09:00:00,2026-07-04 12:00:00,7.24,3.18,3,72.02,True,DELIVERED
D00225,VAN-25,DEPOT-C,North Zone 2,2026-05-19 11:39:00,2026-05-19 11:50:41.592797468,2026-05-19 09:00:00,2026-05-19 13:00:00,5.69,3.05,7,73.88,True,DELIVERED
D00226,VAN-39,DEPOT-A,South Zone 1,2026-06-12 16:53:00,2026-06-12 17:01:04.185356376,2026-06-12 09:00:00,2026-06-12 18:00:00,6.01,1.92,7,73.26,True,DELIVERED
D00227,VAN-53,DEPOT-A,East Zone 1,2026-05-06 08:48:00,2026-05-06 09:06:45.981546492,2026-05-06 09:00:00,2026-05-06 10:00:00,5.93,3.63,6,75.64,True,DELIVERED
D00228,VAN-51,DEPOT-B,South Zone 2,2026-05-15 17:25:00,2026-05-15 17:58:41.810466502,2026-05-15 09:00:00,2026-05-15 19:00:00,11.89,3.84,5,91.8,True,DELIVERED
D00229,VAN-06,DEPOT-A,East Zone 1,2026-05-24 07:20:00,2026-05-24 07:34:46.806918505,2026-05-24 09:00:00,2026-05-24 09:00:00,6.63,8.16,4,77.49,True,DELIVERED
D00230,VAN-45,DEPOT-C,East Zone 1,2026-05-10 14:20:00,2026-05-10 14:36:03.264354144,2026-05-10 09:00:00,2026-05-10 16:00:00,4.53,3.52,7,63.04,True,DELIVERED
D00231,VAN-52,DEPOT-C,North Zone 1,2026-05-21 12:34:00,2026-05-21 12:50:50.555412961,2026-05-21 09:00:00,2026-05-21 14:00:00,8.98,4.32,17,89.52,True,DELIVERED
D00232,VAN-49,DEPOT-B,South Zone 2,2026-05-21 13:42:00,2026-05-21 14:20:38.014676555,2026-05-21 09:00:00,2026-05-21 15:00:00,11.77,2.67,8,91.23,True,DELIVERED
D00233,VAN-01,DEPOT-C,North Zone 1,2026-05-10 08:43:00,2026-05-10 08:55:23.995384234,2026-05-10 09:00:00,2026-05-10 10:00:00,6.01,4.48,6,73.13,True,DELIVERED
D00234,VAN-40,DEPOT-A,North Zone 2,2026-05-15 08:59:00,2026-05-15 09:20:43.013382183,2026-05-15 09:00:00,2026-05-15 10:00:00,5.6,1.29,13,64.73,True,DELIVERED
D00235,VAN-07,DEPOT-B,South Zone 1,2026-07-01 10:55:00,2026-07-01 11:00:40.342919797,2026-07-01 09:00:00,2026-07-01 12:00:00,3.25,1.27,5,56.31,True,DELIVERED
D00236,VAN-48,DEPOT-B,North Zone 1,2026-06-18 13:38:00,2026-06-18 13:56:22.542784936,2026-06-18 09:00:00,2026-06-18 15:00:00,7.18,2.97,4,76.04,True,DELIVERED
D00237,VAN-18,DEPOT-A,South Zone 2,2026-07-08 10:47:00,2026-07-08 11:42:13.634940232,2026-07-08 09:00:00,2026-07-08 12:00:00,14.28,8.35,10,114.99,True,DELIVERED
D00238,VAN-22,DEPOT-C,North Zone 1,2026-05-26 16:56:00,2026-05-26 17:02:41.992016550,2026-05-26 09:00:00,2026-05-26 18:00:00,1.73,17.05,5,77.43,True,DELIVERED
D00239,VAN-41,DEPOT-C,West Zone 1,2026-06-17 13:39:00,2026-06-17 14:36:23.232732732,2026-06-17 09:00:00,2026-06-17 15:00:00,13.5,4.47,7,98.93,True,DELIVERED
D00240,VAN-35,DEPOT-C,South Zone 1,2026-05-09 07:28:00,2026-05-09 07:39:03.918122201,2026-05-09 09:00:00,2026-05-09 09:00:00,6.05,7.02,7,85.1,True,DELIVERED
D00241,VAN-29,DEPOT-B,South Zone 2,2026-06-01 09:00:00,2026-06-01 09:54:26.342443849,2026-06-01 09:00:00,2026-06-01 11:00:00,16.45,2.25,9,99.78,True,DELIVERED
D00242,VAN-32,DEPOT-B,East Zone 1,2026-06-09 17:55:00,2026-06-09 17:59:00.000000000,2026-06-09 09:00:00,2026-06-09 19:00:00,1.44,3.76,7,51.98,True,DELIVERED
D00243,VAN-19,DEPOT-B,East Zone 1,2026-06-30 08:30:00,2026-06-30 09:02:31.709552005,2026-06-30 09:00:00,2026-06-30 10:00:00,10.4,3.17,8,82.91,True,DELIVERED
D00244,VAN-25,DEPOT-B,North Zone 2,2026-06-10 15:49:00,2026-06-10 16:15:07.428904495,2026-06-10 09:00:00,2026-06-10 17:00:00,8.65,2.91,4,63.94,True,DELIVERED
D00245,VAN-46,DEPOT-C,East Zone 1,2026-05-10 11:04:00,2026-05-10 11:22:26.163314755,2026-05-10 09:00:00,2026-05-10 13:00:00,9.48,0.92,6,69.69,True,DELIVERED
D00246,VAN-05,DEPOT-A,North Zone 1,2026-05-08 07:35:00,2026-05-08 07:42:52.712421626,2026-05-08 09:00:00,2026-05-08 09:00:00,3.27,9.74,6,75.4,True,DELIVERED
D00247,VAN-04,DEPOT-B,South Zone 2,2026-07-09 13:08:00,2026-07-09 13:51:21.771421371,2026-07-09 09:00:00,2026-07-09 15:00:00,10.78,4.24,4,85.55,True,DELIVERED
D00248,VAN-44,DEPOT-B,North Zone 2,2026-05-20 07:22:00,2026-05-20 07:44:38.453959921,2026-05-20 09:00:00,2026-05-20 09:00:00,6.36,4.23,3,63.26,True,DELIVERED
D00249,VAN-60,DEPOT-A,North Zone 1,2026-05-16 14:42:00,2026-05-16 14:51:33.216807747,2026-05-16 09:00:00,2026-05-16 16:00:00,2.26,14.32,4,74.09,True,DELIVERED
D00250,VAN-16,DEPOT-C,North Zone 2,2026-07-08 13:02:00,2026-07-08 13:24:26.156333152,2026-07-08 09:00:00,2026-07-08 15:00:00,6.25,3.37,5,75.58,True,DELIVERED
D00251,VAN-31,DEPOT-C,South Zone 1,2026-06-18 15:39:00,2026-06-18 15:54:52.938989474,2026-06-18 09:00:00,2026-06-18 17:00:00,8.0,3.51,7,84.77,True,DELIVERED
D00252,VAN-27,DEPOT-B,East Zone 1,2026-05-13 15:55:00,2026-05-13 16:32:07.690522772,2026-05-13 09:00:00,2026-05-13 17:00:00,13.96,2.39,13,87.7,True,DELIVERED
D00253,VAN-27,DEPOT-B,North Zone 2,2026-05-12 08:47:00,2026-05-12 09:23:52.748419547,2026-05-12 09:00:00,2026-05-12 10:00:00,9.59,1.89,5,77.54,True,DELIVERED
D00254,VAN-35,DEPOT-C,North Zone 1,2026-05-14 18:27:00,2026-05-14 18:35:44.415782134,2026-05-14 09:00:00,2026-05-14 20:00:00,3.19,7.48,6,74.73,True,DELIVERED
D00255,VAN-30,DEPOT-B,South Zone 1,2026-05-17 08:13:00,2026-05-17 08:25:58.878747725,2026-05-17 09:00:00,2026-05-17 10:00:00,7.24,13.1,8,102.08,True,DELIVERED
D00256,VAN-31,DEPOT-C,North Zone 2,2026-05-26 14:49:00,2026-05-26 15:14:44.349477472,2026-05-26 09:00:00,2026-05-26 16:00:00,8.2,3.86,11,81.76,True,DELIVERED
D00257,VAN-26,DEPOT-A,South Zone 2,2026-06-24 16:37:00,2026-06-24 17:16:18.448004659,2026-06-24 09:00:00,2026-06-24 18:00:00,10.27,3.58,7,84.66,True,DELIVERED
D00258,VAN-40,DEPOT-B,North Zone 1,2026-05-06 08:41:00,2026-05-06 09:00:35.791776925,2026-05-06 09:00:00,2026-05-06 10:00:00,7.43,6.11,4,75.85,True,DELIVERED
D00259,VAN-21,DEPOT-B,South Zone 2,2026-05-23 13:51:00,2026-05-23 14:25:18.016942143,2026-05-23 09:00:00,2026-05-23 15:00:00,11.81,0.26,14,83.15,True,DELIVERED
D00260,VAN-54,DEPOT-A,South Zone 1,2026-07-07 18:48:00,2026-07-07 19:08:53.270356127,2026-07-07 09:00:00,2026-07-07 20:00:00,10.69,1.72,7,83.34,True,DELIVERED
D00261,VAN-04,DEPOT-B,East Zone 1,2026-05-18 07:48:00,2026-05-18 07:57:42.628676200,2026-05-18 09:00:00,2026-05-18 09:00:00,1.95,8.75,4,62.14,True,DELIVERED
D00262,VAN-50,DEPOT-A,North Zone 2,2026-05-11 13:34:00,2026-05-11 13:51:22.812414732,2026-05-11 09:00:00,2026-05-11 15:00:00,7.17,5.61,3,84.08,True,DELIVERED
D00263,VAN-49,DEPOT-C,South Zone 2,2026-07-04 15:36:00,2026-07-04 16:06:59.932894153,2026-07-04 09:00:00,,10.08,3.15,4,84.77,True,DELIVERED
